条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
無し,.316,23,19,6,1,0,1,4,4,0,0,0,.435
1塁,.222,14,9,2,0,0,0,3,2,1,2,0,.417
2塁,1.000,3,1,1,0,0,0,0,1,1,0,0,1.000
3塁,.500,2,2,1,0,0,0,0,0,0,0,0,.500
1・2塁,.571,8,7,4,1,0,0,0,1,0,0,0,.625
1・3塁,.000,2,2,0,0,0,0,0,0,0,0,0,.000
2・3塁,-,0,0,0,0,0,0,0,0,0,0,0,-
満塁,.400,11,10,4,0,2,0,2,0,1,0,0,.455
得点圏,.455,26,22,10,1,2,0,2,2,2,0,0,.538
