条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
0-0より,.290,78,69,20,2,1,0,0,4,1,3,1,0.333
1-0より,.313,34,32,10,1,1,1,0,1,0,1,0,0.333
2-0より,.250,16,12,3,0,1,0,0,4,0,0,0,0.438
3-0より,-,7,0,0,0,0,0,0,7,0,0,0,1.0
0-1より,.444,73,72,32,3,3,0,0,0,0,0,1,0.438
1-1より,.300,71,70,21,4,0,2,0,0,0,0,1,0.296
2-1より,.342,38,38,13,1,1,0,0,0,0,0,0,0.342
3-1より,.400,27,10,4,0,0,0,0,17,0,0,0,0.778
0-2より,.229,48,48,11,0,0,1,9,0,0,0,0,0.229
1-2より,.202,104,104,21,3,0,1,24,0,0,0,0,0.202
2-2より,.209,86,86,18,3,0,0,18,0,0,0,0,0.209
3-2より,.405,55,37,15,5,1,0,6,18,0,0,0,0.6
