打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
1番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
2番,.197,18,71,66,4,13,2,1,0,17,4,16,1,0,0,4,0,1,0,0,.209,.258,0.467
3番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
4番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
5番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
6番,.196,31,122,112,7,22,3,0,0,25,7,17,4,0,0,6,0,1,2,2,.224,.223,0.447
7番,.298,33,121,114,6,34,5,1,3,50,10,20,5,0,1,1,0,1,0,2,.333,.439,0.772
8番,.222,11,37,36,4,8,1,0,1,12,2,4,0,0,0,1,0,0,0,0,.222,.333,0.556
9番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
