打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Home,0.264,58,194,178,10,47,6,1,0,55,8,35,7,0,0,9,0,2,2,1,0.292,0.309,0.601
Visitor,0.219,54,178,169,13,37,6,1,4,57,15,27,3,0,1,5,0,1,0,3,0.237,0.337,0.574
