打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Day,0.345,37,124,116,10,40,5,1,4,59,11,20,2,0,0,6,0,1,0,1,0.356,0.509,0.865
Nighter,0.19,75,248,231,13,44,7,1,0,53,12,42,8,0,1,8,0,2,2,3,0.221,0.229,0.45
