チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
日本ハム,0.0,1,0,1,0,0,0,0,0,0,0,0,1.0,1,0,1,0,0,0,0,1.0,0.25,-,99.0
ロッテ,1.5,4,0,4,0,0,0,0,0,0,0,0,6.0,3,1,4,3,0,1,1,1.0,0.158,-,6.0
楽天,0.0,3,0,3,0,0,0,0,0,0,0,0,4.0,1,0,5,1,0,0,0,0.5,0.083,-,99.0
オリックス,0.0,2,0,2,0,0,0,0,0,0,0,0,2.0,1,0,1,1,0,0,0,1.0,0.167,-,99.0
西武,0.0,1,0,1,0,0,0,1,0,1,0,0,2.0,1,0,2,0,0,0,0,0.5,0.143,-,99.0
