球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,137,49.5%,150.4,16,22,28,43,48.2%,22.2%,0.194,31,6,1,5,4,0
スプリット,68,24.5%,140.2,18,3,13,24,50.0%,43.9%,0.056,18,1,0,8,1,0
スライダー,29,10.5%,133.3,1,7,1,18,31.0%,25.0%,0.0,3,0,0,1,0,0
カーブ,24,8.7%,125.2,2,4,2,14,33.3%,33.3%,0.667,3,2,0,1,0,0
シュート,14,5.1%,144.9,3,0,3,7,42.9%,42.9%,0.0,2,0,0,1,0,0
チェンジアップ,5,1.8%,136.2,1,1,2,1,80.0%,33.3%,0.0,1,0,0,1,0,0
