月名,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
3・4月,.250,7,9,8,0,2,0,0,0,2,1,2,1,0,0,0,0,0,0,0,.333,.250,0.583
5月,.250,10,30,28,1,7,0,0,1,10,4,3,0,0,0,2,0,0,1,1,.250,.357,0.607
6月,.293,12,44,41,4,12,1,0,1,16,8,4,3,1,0,0,0,0,0,0,.341,.390,0.731
7月,.333,16,52,45,4,15,3,0,1,21,5,9,5,0,0,2,0,0,0,1,.400,.467,0.867
8月,.260,21,82,73,8,19,2,0,3,30,13,17,6,1,0,2,1,0,0,3,.313,.411,0.723
9月,.324,21,82,71,8,23,3,0,2,32,8,9,10,0,1,0,0,0,0,0,.415,.451,0.865
10月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
11月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
