球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,607,47.8%,147.2,26,82,127,205,38.7%,8.1%,0.241,174,42,4,14,14,2
スプリット,448,35.3%,138.4,57,80,92,132,51.1%,24.2%,0.304,102,31,2,17,7,0
スライダー,173,13.6%,130.3,12,33,22,77,38.7%,19.0%,0.27,37,10,1,9,1,1
カーブ,41,3.2%,119.0,2,7,0,28,22.0%,33.3%,0.0,5,0,0,1,0,0
カットボール,1,0.1%,139.0,1,0,0,0,100.0%,100.0%,0.0,1,0,0,1,0,0
