球場,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
楽天モバイル,2.91,15,9,6,3,4,1,0,2,1,1,0,58.2,59,4,28,18,1,22,19,1.31,0.258,2.86,99.00
みずほPayPay,5.40,1,1,0,0,0,0,0,0,0,0,0,1.2,1,0,1,1,1,1,1,1.2,0.167,0.00,-
エスコンＦ,0.00,4,1,3,0,0,0,0,0,0,0,0,12.2,7,0,8,0,0,0,0,0.55,0.163,0.00,99.00
ZOZOマリン,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
京セラD大阪,9.00,2,0,2,0,0,0,1,0,1,0,0,2.0,3,0,1,1,0,2,2,2.0,0.333,-,1.00
ベルーナドーム,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
Pa その他,1.69,1,1,0,0,0,0,0,0,0,0,0,5.1,7,1,2,0,0,1,1,1.31,0.389,1.50,-
東京ドーム,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
甲子園,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
横浜,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
マツダスタジアム,18.00,1,1,0,0,1,0,0,0,0,0,0,2.0,6,2,2,1,0,4,4,3.5,0.5,3.00,-
神宮,0.00,1,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,2,1,0,0,2.0,0.0,-,99.00
バンテリンドーム,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
Ce その他,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
