球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
スライダー,57,41.6%,125.8,6,13,14,11,57.9%,18.2%,.267,15,4,0,3,0,0
ストレート,51,37.2%,140.9,1,14,7,20,43.1%,5.9%,.417,12,5,0,3,1,0
フォーク,15,10.9%,129.9,3,2,3,6,53.3%,42.9%,.000,3,0,0,2,0,0
カーブ,7,5.1%,112.7,0,1,0,6,14.3%,-%,-,0,0,0,0,0,0
シュート,7,5.1%,137.0,1,2,1,2,57.1%,33.3%,.500,2,1,1,1,0,0
