条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
0-0より,.333,37,33,11,1,0,0,0,2,0,1,1,0.361
1-0より,.353,19,17,6,1,0,0,0,1,0,1,0,0.389
2-0より,.250,4,4,1,1,0,0,0,0,0,0,0,0.25
3-0より,-,2,0,0,0,0,0,0,2,0,0,0,1.0
0-1より,.333,18,18,6,2,0,0,0,0,0,0,0,0.333
1-1より,.278,19,18,5,0,0,1,0,0,1,0,0,0.316
2-1より,.400,6,5,2,0,1,0,0,0,1,0,0,0.5
3-1より,.500,2,2,1,0,0,0,0,0,0,0,0,0.5
0-2より,.043,23,23,1,0,0,0,14,0,0,0,0,0.043
1-2より,.108,39,37,4,0,0,0,24,0,2,0,0,0.154
2-2より,.148,27,27,4,0,0,0,17,0,0,0,0,0.148
3-2より,.100,14,10,1,0,0,0,5,4,0,0,0,0.357
