打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Day,0.375,8,8,8,0,3,1,0,0,4,0,2,0,0,0,0,0,0,0,0,0.375,0.5,0.875
Nighter,0.138,20,35,29,2,4,0,0,0,4,0,10,4,0,2,0,0,0,0,1,0.286,0.138,0.424
