条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,.182,26,22,4,1,0,0,0,7,3,1,0,0,.308
1塁,.143,9,7,1,0,0,0,0,3,1,1,0,0,.333
2塁,.000,4,4,0,0,0,0,0,1,0,0,0,0,.000
3塁,-,0,0,0,0,0,0,0,0,0,0,0,0,-
1・2塁,.667,3,3,2,0,0,0,0,1,0,0,0,0,.667
1・3塁,-,0,0,0,0,0,0,0,0,0,0,0,0,-
2・3塁,.000,1,1,0,0,0,0,0,0,0,0,0,0,.000
満塁,-,0,0,0,0,0,0,0,0,0,0,0,0,-
得点圏,.250,8,8,2,0,0,0,0,2,0,0,0,0,.250
