種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,4.22,26,0,26,0,2,8,0,8,0,0,2,21.1,16,5,19,6,0,10,10,1.03,0.208,-,2.13
Visitor,1.69,31,0,31,2,1,9,0,11,2,2,1,26.2,18,3,24,8,2,5,5,0.97,0.202,-,5.33
