種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,3.21,10,10,0,3,4,0,0,0,0,0,0,56.0,58,10,54,8,0,24,20,1.18,0.265,2.45,-
Visitor,4.24,10,10,0,1,4,0,0,0,0,0,0,51.0,57,5,46,11,2,24,24,1.33,0.282,2.55,-
