球場,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
エスコンＦ,3.97,8,8,0,4,2,0,0,0,0,0,0,47.2,50,7,26,8,0,22,21,1.22,0.275,5.87,-
みずほPayPay,3.12,3,3,0,0,2,0,0,0,0,0,0,17.1,20,2,7,2,1,6,6,1.27,0.299,1.42,-
ZOZOマリン,3.38,1,1,0,0,1,0,0,0,0,0,0,5.1,5,0,1,0,0,2,2,0.94,0.217,0.00,-
楽天モバイル,2.45,3,3,0,3,0,0,0,0,0,0,0,18.1,23,3,8,1,0,5,5,1.31,0.311,6.43,-
京セラD大阪,3.38,2,2,0,0,1,0,0,0,0,0,0,13.1,11,1,6,0,0,5,5,0.82,0.224,1.80,-
ベルーナドーム,3.27,2,2,0,1,0,0,0,0,0,0,0,11.0,11,1,4,1,0,5,4,1.09,0.256,6.92,-
Pa その他,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
東京ドーム,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
甲子園,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
横浜,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
マツダスタジアム,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
神宮,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
バンテリンドーム,3.00,1,1,0,1,0,0,0,0,0,0,0,6.0,5,1,4,1,1,2,2,1.0,0.227,3.86,-
Ce その他,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
