条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
無し,0.276,307,301,83,12,2,12,39,5,1,0,0,0.29
1塁,0.25,75,68,17,1,0,0,8,2,0,5,0,0.271
2塁,0.316,43,38,12,3,0,1,4,2,1,2,0,0.366
3塁,0.0,8,6,0,0,0,0,0,2,0,0,0,0.25
1・2塁,0.207,30,29,6,0,0,0,3,0,0,1,0,0.207
1・3塁,0.364,15,11,4,1,0,0,2,2,0,1,1,0.429
2・3塁,0.667,3,3,2,0,0,1,0,0,0,0,0,0.667
満塁,0.25,5,4,1,0,0,1,0,0,0,0,1,0.2
得点圏,0.275,104,91,25,4,0,3,9,6,1,4,2,0.32
