チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
巨人,0.286,8,15,14,1,4,0,0,0,4,0,3,0,0,0,1,0,0,0,0,0.286,0.286,0.571
阪神,0.2,8,6,5,1,1,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0.2,0.2,0.4
ＤｅＮＡ,0.286,11,31,28,3,8,2,0,1,13,4,6,2,0,1,0,0,0,0,1,0.355,0.464,0.819
広島,0.222,12,24,18,1,4,1,0,0,5,1,5,2,0,2,2,0,0,0,0,0.364,0.278,0.641
中日,0.263,11,22,19,2,5,0,0,2,11,2,5,1,0,1,1,0,0,1,0,0.333,0.579,0.912
