チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
日本ハム,0.26,18,80,73,8,19,4,0,2,29,7,17,4,0,1,2,0,6,2,2,0.308,0.397,0.705
ロッテ,0.291,19,85,79,4,23,2,0,0,25,4,20,4,0,0,2,0,8,1,1,0.325,0.316,0.642
楽天,0.268,13,60,56,2,15,1,0,0,16,2,7,4,0,0,0,0,4,0,0,0.317,0.286,0.602
オリックス,0.278,18,84,72,10,20,1,2,0,25,9,16,10,1,2,0,0,6,1,0,0.381,0.347,0.728
西武,0.348,11,53,46,10,16,3,0,1,22,8,4,6,0,1,0,0,7,0,1,0.434,0.478,0.912
