背番,名前,席,打率,試合,打席,打数,得点,安打,内安,内安率,２Ｂ,３Ｂ,本塁,HR勝敗,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,成功率,失策,捕逸,併殺打,得点圏,出塁率,長打率,OPS,詳細URL,nf3_player_id
23,周東佑京,左,.286,96,430,384,45,110,20,18.2,13,2,3,2-1-0,136,36,73,37,2,5,4,0,35,4,89.7,4,0,5,.330,.357,.354,.711,https://nf3.sakura.ne.jp/Pacific/H/f/23_stat.htm,
